amount,hour_of_day,day_of_week,transaction_type_encoded,is_international,account_age_days,avg_transaction_amount_30d,transaction_count_24h,distance_from_home,is_fraud
2127.304584997155,6,6,2,0,12,428.9789810879412,25,4259.848514077811,1
4940.788323160981,4,0,3,0,1237,119.81179428566696,3,2790.0021803423647,0
4786.782379486896,11,1,0,0,3612,391.8053663794126,14,4170.228623302523,0
1231.4985167415027,2,0,3,0,2092,361.72011494423265,4,1072.598136080793,0
3778.690081929528,19,4,2,0,2561,637.8008359933006,14,3445.2497819818104,0
4720.697398547219,16,2,0,0,1950,196.64654302335597,2,1613.4332389975825,0
16.69125167108263,16,1,3,0,372,899.0314760447613,16,143.87585890213327,0
271.63584318688254,6,0,0,1,2627,709.6055175316307,16,668.7498183759077,0
4955.731972828573,5,0,3,0,1035,466.11905266712637,5,1765.535100541315,0
1627.5199258206976,15,2,1,0,1696,601.772169879071,4,114.70737543863241,0
409.71965998624137,2,2,2,0,2227,112.27115936513425,17,533.6420864667251,0
2745.950053635725,1,6,2,0,1334,202.96890832376394,1,1544.1461144732332,0
3582.0415546977674,15,2,1,0,657,631.490808674488,15,2530.5126346858233,0
2317.623288524421,17,4,3,1,969,939.8680862935435,20,2423.847617241094,0
4053.6556468293793,7,1,3,0,1922,568.2383507457207,9,3860.827654723163,0
3258.7529566426924,4,0,1,0,2002,150.3713783171255,16,2036.458563944229,0
532.9788093863575,20,2,2,0,726,925.4066475459538,8,695.2262940122861,0
4176.345343992989,18,0,2,0,1338,279.4359923600157,16,95.58878223811296,0
2042.0795267873154,5,2,2,0,2515,790.9536039810041,6,1620.4790789939477,0
4630.700784663727,10,1,2,0,117,159.09722480872207,9,4613.346144379093,0
2545.4626872995736,8,1,3,0,3289,376.0419893875115,10,4500.708996619577,0
2236.1644735662817,13,0,1,0,3368,564.2080973251763,4,2385.876295789791,0
97.26333860079166,18,3,0,1,3404,113.43116694793133,3,3018.100072261437,0
655.5464753982566,11,1,3,0,3562,407.2086342724314,14,3508.8127709328382,0
2263.070054177332,12,2,1,0,3303,260.40828403783394,16,3442.911551945442,0
1418.5754554076702,8,1,0,0,2941,837.2264691268466,5,3915.3262371286783,0
1871.6473952957758,14,4,1,0,614,687.631591525592,16,690.1649349326261,0
3701.603588987257,17,5,1,0,942,103.7148789996439,9,3725.764458755417,0
234.08224341265566,2,5,2,0,457,751.2403976464078,12,843.1919633492224,0
2688.0999812377217,6,1,1,0,1026,736.0005856815195,7,1148.7569477012855,0
1952.0344223615732,0,6,2,0,3580,977.3443966871638,14,4589.965267484646,0
9246.953658947243,4,2,0,0,21,210.23261459656254,27,1779.9291072544352,1
2109.2555740371054,0,3,3,0,2562,976.9977200332847,14,4825.929088619037,0
9908.863129325606,13,4,3,0,11,728.8633647223428,8,4761.939991779596,1
2003.5478951165812,20,4,2,0,1695,353.16504355478503,14,488.85318836869584,0
1204.2211630335569,6,2,3,1,2516,481.61505364108183,6,1893.9332969083255,0
79.03226810937537,20,5,2,0,2471,275.94388591177346,11,1634.842926975094,0
4219.933181490699,6,3,3,0,2091,669.9400232498324,1,4519.772308427233,0
4789.975179412878,3,4,3,0,2729,215.28263639733373,14,3440.630697639848,0
1132.5392392515657,22,3,0,0,453,936.4949960909491,8,2634.161628351014,0
791.4607717997377,15,5,3,0,924,749.5422657484149,5,3559.7659292880107,0
4081.992574390139,3,3,0,0,1318,408.59345790003914,3,4521.136875516295,0
4267.105377738746,6,2,3,1,16,422.0428776524419,9,2241.5665422861966,1
4052.750443154912,13,6,2,0,2295,203.9436002063594,6,406.1917106907498,0
3189.5825730941015,1,3,1,0,3261,444.3709959077877,12,3539.505248394722,0
4234.224578382904,20,3,0,0,3342,856.7794005467496,0,690.4222146171535,0
3677.3227626782254,4,4,3,0,1685,755.0311645689337,2,4166.669832303886,0
4951.003165830061,5,1,3,0,2193,594.0562577701905,14,1628.574135531131,0
4339.820094230789,4,0,2,0,3152,215.53286539216938,6,2795.5497866127866,0
3828.6563759181895,3,2,2,0,3452,288.51530718556796,16,1208.061079870542,0
3764.9182016678196,11,3,2,0,1383,72.16817627192651,14,4967.69907433769,0
2679.204167218934,5,5,3,0,1376,787.9224649485969,19,31.054872910402096,0
4570.09619060474,0,6,3,0,2258,156.05521532903632,17,3676.8384140855183,0
3689.649565509286,4,5,3,1,523,561.0592402862324,2,4372.8394352377445,0
1504.5485659543049,16,6,0,0,2337,480.1980880434127,20,1515.3691933771186,0
1387.552619134063,2,4,2,0,496,79.39256360021879,3,434.4942334493779,0
4824.068344924992,13,6,1,0,1096,521.7077548243158,4,510.592009416182,0
3510.301048087221,13,0,3,0,2032,145.1771424238945,14,3542.3590010524604,0
970.6522119577558,8,4,3,0,3230,876.2816031348373,2,1338.4127949615608,0
3556.863886496132,4,4,3,0,499,821.5623986998339,15,1432.294293647598,0
1128.9021600358024,8,0,2,0,283,126.91760648766048,15,102.37744829770024,0
622.1443197477076,10,1,1,0,1,472.9696781772149,1,1103.600942602454,0
3588.8136340312876,22,5,1,0,2182,967.0135775463433,14,2908.4723422073134,0
1059.8590776454446,6,1,0,0,2552,104.90235597504068,0,907.596461702771,0
6655.316683198052,21,4,0,1,15,793.4277342238332,7,690.7353591301741,1
666.48229429812,1,3,0,1,2230,395.2253929739512,3,3020.819598266729,0
1232.6181190113625,19,3,3,0,2939,608.6652454656993,3,3454.5162914514126,0
5938.253754471248,8,5,0,0,8,190.963067316914,21,5088.210683196224,1
2568.6216435540337,14,2,2,0,3243,816.4437842178064,1,4343.785184883123,0
3236.158612416536,16,4,1,0,2291,682.4542120799244,0,3844.358306921682,0
9203.22290033739,12,1,1,0,1,795.1995946938322,20,4429.171834731309,1
3732.5193191710673,14,3,0,0,3041,60.375769786247815,14,3700.7349962071016,1
3751.3829753546756,11,4,3,1,2334,451.30533593517384,12,860.7546603587224,0
4382.3993632550055,2,2,2,0,3637,579.7933050204696,2,656.8033480377638,0
816.9329941433682,6,1,2,0,868,944.964986171979,5,2535.6008059891938,0
2848.1478307819993,5,0,0,0,890,909.9547034012336,13,4038.808776945672,0
508.4955929671151,23,1,1,0,1754,154.39287967388918,2,1917.7916077137252,0
4095.089093051228,19,2,2,0,3447,93.09663575628039,11,1543.0113008402695,0
873.261509244575,17,5,2,0,3603,369.1311835684975,5,203.11352475975764,0
6132.193412877984,21,3,0,0,791,460.65267087738954,18,8022.172154898192,1
3565.6337007183965,10,2,2,0,397,126.60883588100195,9,1780.1479883113648,0
4428.475832923352,3,6,3,0,2726,236.1930242824424,0,1234.3673932206411,0
800.503527874204,9,6,2,0,1479,674.3125041468535,9,4101.226530514597,0
3236.8303294171037,15,0,0,1,2574,757.9911565382267,15,853.0710060938579,0
2877.78218539493,22,3,1,0,551,624.2664822635262,20,1029.173754386582,0
2564.09585664719,21,1,3,0,818,812.8396369380787,20,4305.534082235838,0
6093.136084685962,14,3,0,0,27,672.5479457799752,4,4555.806560532842,1
4668.168743229348,17,0,3,0,425,799.2682314396926,4,1363.8768558504705,0
717.2239621021976,12,1,2,0,598,450.7597155546799,4,3863.494938591588,0
2271.0433952624317,8,0,1,1,507,734.5300187926982,7,1626.4819391255958,0
931.1127706720215,2,3,1,0,2580,261.3024622563281,0,1973.5662677123744,0
2157.582084976909,21,3,1,1,1465,555.865880322858,6,1582.9668811452175,0
445.0018647133215,1,3,2,1,2046,928.2970061409109,16,1569.6389293552843,0
4013.927112684216,18,6,3,0,1844,530.6685624531426,19,2042.9308409620567,0
6769.498918481726,16,2,1,1,6,951.6931342212226,3,9690.747320800627,1
3104.0392854809284,2,1,3,0,1980,322.99354679709705,12,2549.825728093204,0
3502.7814574363065,19,3,2,0,2925,680.5357842793968,20,688.3642373118287,0
2032.4387766983418,3,3,2,0,2799,907.381165084816,15,527.6373290371328,0
2351.2475585703232,17,1,0,0,2346,483.7185777550791,14,1070.8256723304855,0
4199.614696818562,23,5,0,0,864,139.23570411212523,19,4570.424947060316,0
568.2034977613233,10,4,3,1,2262,512.3464825860842,13,464.62108785467973,0
3917.5943443505203,20,5,0,0,3426,53.274060977768755,9,3403.232324744103,0
2841.3387975953747,18,3,0,0,2885,306.76019481397503,1,3584.517132425497,0
29.072689514400505,15,0,1,0,918,113.72812052095,16,501.8576561949695,0
3449.2377586286757,17,0,1,0,3302,604.9956798595899,1,4356.794748163909,0
3362.425614339045,6,3,2,0,1372,67.70900077850915,5,3460.093526724941,0
1496.2896525549918,9,1,1,0,2203,255.37754417808628,4,2820.27704644674,0
4182.163256697054,3,0,3,0,902,871.9857031357544,12,864.8117866355132,0
4812.62089708758,3,0,0,0,777,912.4956300903881,18,2315.687003965053,1
4336.691621221088,12,3,0,0,2095,298.9771832337097,15,3553.0386915888084,0
2068.8879280778224,18,5,2,0,1560,895.7525175846934,6,947.4149599327047,0
3922.17463381124,12,3,3,0,1974,433.44233025660753,1,3231.2693712999467,0
1889.6295097828718,9,4,3,0,1489,219.7999404104468,9,926.1659491687913,0
2357.405970826292,19,3,3,1,587,101.28135560482164,14,1585.506276425987,0
3336.4543947408492,22,1,2,0,3622,870.6473126633733,17,4603.0042079697605,0
529.4272768941184,2,4,0,0,3559,912.6871447648302,11,2101.865053239279,0
3332.5486957819144,14,3,1,1,638,914.7613764142386,8,623.0782539929392,0
4150.460845552038,21,0,3,0,3438,228.56732094506293,17,1392.9091071676114,0
4754.5363233877815,16,0,3,0,2575,876.4640375856122,10,828.9198587441132,0
3823.315316035575,5,2,1,0,846,260.43292368929497,6,867.9809911498843,0
53.04845177296573,1,2,1,0,3527,535.9581869086759,20,2163.8610861106235,0
529.3844025447424,14,1,3,1,3034,535.3631156180159,13,3167.9473622806513,0
242.8150971411566,2,2,2,0,306,657.3026966077118,17,28.04031930699058,0
1417.2355606604926,23,0,0,0,3002,643.5071267110421,5,2430.9580160389537,0
3888.133381884485,5,1,2,0,1003,588.9507056344611,5,3285.3336094822666,0
2996.3204704160416,16,3,0,0,296,540.555289090243,3,3055.5960236094143,0
3137.8478214691836,5,0,2,0,407,646.2690055687352,6,2470.4276499157872,0
3977.077311124828,4,3,1,0,489,770.5865619569339,14,757.0350820828747,0
266.8267523744899,4,0,0,0,663,995.4148827781221,5,2039.1532201419466,0
464.8001144674258,22,0,2,0,863,371.26934190163604,17,3057.2924895528436,0
4854.127612038047,20,5,1,0,2735,314.71140117888274,2,1696.9674653942513,0
1016.7656361613537,14,5,1,0,2951,496.8487950912393,14,3412.8761630717,0
499.1973651768756,23,0,1,0,2966,249.2980508107698,0,4683.063938882729,0
3787.859426343178,20,3,2,0,405,794.1675596565083,13,1955.6098201471689,0
2117.1078545020564,13,6,3,0,2133,277.008769454177,1,4129.480587218429,0
2042.5718380096284,9,0,2,0,675,102.25588959762321,1,4752.245806417501,0
2806.0538122310654,22,1,3,0,3230,495.1180779998185,20,2981.10339775911,0
3671.1090779622514,19,0,0,0,2498,667.0137370785609,3,2042.1238316492186,0
7374.676716606769,16,1,0,1,8,676.6261939425633,4,797.3928549080981,1
9223.133181645022,2,4,2,0,3,404.0571390366372,9,9900.855819731105,1
2315.66574509583,20,2,3,0,2458,938.6206200908458,10,2351.2493292829745,0
5873.992582379054,0,5,0,0,690,836.050068235887,10,7389.538001041191,1
5381.60922535829,15,2,2,1,458,199.37884612621448,4,6259.627963349682,1
340.95162048891825,21,2,2,1,1002,136.6834395420625,20,3882.754024506006,0
1036.7157321004531,12,5,2,0,1888,781.8459242704645,19,3943.2981128091888,0
785.9319543980214,10,2,0,0,2715,804.9364830366776,5,4193.729092890874,0
3118.494886171875,22,4,2,1,2249,607.740862915376,14,2887.896839831069,0
2744.5155703332975,15,0,2,0,746,292.6174507547315,7,2061.8356130881575,0
4126.239045309377,5,4,2,0,609,322.0548202059721,14,4605.316999533499,0
2314.4796108554747,7,2,1,0,3401,684.151380349637,0,4105.303641931977,0
1257.1443566416842,17,3,0,1,776,725.4426449913793,0,1545.4416507237356,0
6611.806652787619,8,2,0,0,3392,862.24718346113,18,9826.604244482965,1
2068.485558468092,10,3,0,0,1466,194.87231735112218,17,4549.197363824754,0
2593.9831283465887,13,2,1,1,2123,215.47464931497296,13,2752.7964675686985,0
612.7092059620004,4,3,3,0,1595,129.70142701120747,17,4971.823661529367,0
1313.3027368890946,12,2,2,1,3475,119.39422276522369,6,4951.058124764554,0
540.874224034296,23,3,2,0,1975,607.7299598996577,15,1181.1498711039947,0
4411.920857220404,15,5,1,0,1260,379.3832033517406,5,2694.2183670761756,0
4263.835595994464,18,0,1,0,2050,483.4566492695774,17,2074.2238128134654,0
4220.087711198708,2,3,1,0,743,271.9638145878583,12,1493.2989506544836,0
4336.9522673274905,22,4,2,0,3613,706.2327334146049,1,2744.740537989862,0
27.16252031472625,23,2,2,0,2830,114.39393175797808,5,1907.6955363581876,0
2188.541615600794,15,1,0,0,401,182.13892819344431,7,1002.843105198038,0
2492.5221055889842,4,4,3,0,3270,849.920722319014,2,3543.22969302634,0
2338.9583280693,13,5,2,0,2012,663.798026825734,0,1967.2768489697535,0
1743.9084330548249,9,6,1,0,20,406.9434689651458,14,7631.780848784796,1
4275.583594923772,4,3,1,0,21,394.41741520642023,20,813.6950926307029,1
83.41433546809344,4,2,2,1,2532,508.1802407779989,8,3156.0329241768513,0
4117.124989673161,17,0,0,1,1380,242.74334088275373,8,545.7224436049912,0
852.9743719031795,20,3,1,0,1851,229.3462149520642,16,3393.4802567977836,0
3403.669881592873,17,5,2,0,921,156.5386743041472,0,723.2957748350693,0
3747.9845868330153,15,0,2,1,1880,905.2400507744472,25,6824.734476068648,1
886.698623817621,14,0,2,0,2636,142.04785378744975,14,4785.055821150674,0
4360.5120659461,15,5,3,1,347,121.15809210674836,13,4026.238489236431,0
4895.224110361437,10,5,2,0,1885,823.9532280469651,9,1585.0564921770406,0
3720.4931337825396,6,3,3,0,1445,403.508135530613,17,944.4667341940693,0
579.7633990392278,16,6,1,0,2624,397.51422518986493,20,3793.5574147228026,0
931.5449852526034,3,4,1,0,959,675.887959089081,9,3246.1405437571366,0
18.101868099450233,13,2,2,1,417,692.0684185082205,17,1354.0279762615005,0
2743.0107481533937,0,2,0,0,1675,324.70355240545996,7,4792.074534674301,0
4381.4883992978075,19,3,2,0,1402,418.4452907478257,6,442.8561870459274,0
28.79021301528483,4,3,1,0,1991,675.327622296596,14,4991.712616107349,0
131.5744080815969,22,0,3,0,1560,128.5642554418708,2,2870.467490931406,0
7462.587293570383,7,4,3,0,178,755.3961480358071,17,8762.915977886287,1
4027.0843957338216,5,6,0,0,97,159.64198045240198,3,1385.002246619858,0
2631.466548864879,6,2,1,0,1684,259.1651648818594,1,3782.831093001826,0
1768.8626464455544,8,6,1,0,3128,758.1210226667926,17,1124.811393436333,0
4346.872645296449,18,5,0,0,2299,612.3459581370083,2,4959.658918224316,0
3349.507549248111,10,3,3,1,1373,610.2958029791356,13,3118.414038686432,0
712.8374856493017,4,1,1,0,750,830.4149088007134,13,4703.842933072604,0
955.6696126179567,5,3,0,0,2478,619.6002030921286,6,449.9400241191515,0
1570.0867198438598,21,6,1,0,3224,196.976277061562,13,3322.214394074145,0
917.3269562655374,4,2,2,0,3189,89.9332419477089,14,4901.510056830284,0
4166.339246387862,15,5,1,0,3015,681.7700850411607,17,1077.606873711398,0
3157.555787797082,8,0,2,0,2763,252.19626354436338,7,2972.8922252108996,0
4907.767875116596,23,2,2,0,1470,480.9309537594566,8,2149.693143555415,0
2115.2043148775892,19,4,0,0,1499,532.6225791218801,18,1132.7277464794727,0
9496.852376355599,11,6,0,1,3,489.4157000901551,7,560.7330627248851,1
2013.5333198807023,4,3,0,0,2367,780.5339157067781,8,3900.9963336910105,0
1464.9714286342144,15,5,0,0,1967,396.06699117027125,9,1660.8232815038243,0
3312.9453143158785,6,4,0,0,2153,74.78171018547697,1,4318.431269700273,0
569.9407725071903,19,0,2,0,2397,231.4438369319272,12,4469.406813421904,0
3647.25133091813,22,1,2,0,361,775.1785938848096,8,2518.856477373187,0
2704.564845654723,21,5,3,0,1327,749.446783994589,1,1757.2551916231728,0
3512.9825686123354,19,1,3,1,246,335.005602503146,10,4250.62383062357,0
2534.5713086832625,18,5,3,0,3277,325.1932594003992,10,1216.7326615564045,0
4273.564556549742,16,1,0,1,12,88.90707679424557,7,9944.856359387604,1
3121.9770368869194,23,1,3,0,1966,237.84662320613063,20,4730.019994135143,0
4846.300896826575,9,2,1,0,598,727.6063148150632,20,3436.34001316384,0
563.5554359216914,4,4,3,0,1809,487.58813700858593,20,3170.0482949350885,0
5343.361026872644,18,4,2,1,22,315.7568126358384,1,3443.668151224709,1
1384.0870706050405,13,1,3,0,80,905.6814464577809,7,349.8245348431678,0
2251.4427168863317,0,5,1,0,202,210.1895132269619,11,121.00209439194931,0
2989.7967112226606,2,6,1,1,3371,771.5021431390745,14,4277.183141512699,0
3969.6466183855496,17,2,0,1,2834,357.75007616576505,18,4783.263199982002,0
2052.429194015412,12,4,1,0,2681,811.5535880899024,19,731.0179320197468,0
3670.0425490613925,1,4,3,0,2884,412.3843114421847,1,4524.98730997083,0
5557.267069707252,4,6,0,0,2550,337.53358360201923,15,7876.1017196242865,1
4771.419144982631,19,0,2,0,27,405.2472885788064,23,1065.3171402324983,1
3323.5457369097426,11,6,1,1,10,833.6148028550944,14,9164.912529362933,1
1860.602312568499,1,5,1,0,2400,548.3610695146048,11,4834.434385335352,0
1387.5281464356199,21,0,3,0,2583,110.98170252584389,4,1910.0189732478184,0
3525.5671252496363,6,1,1,0,3609,203.11582459002267,11,4264.986344018598,0
1583.0686892996573,10,4,3,0,3169,772.88342170321,10,611.4714761849027,0
4764.139032676074,4,6,2,1,2038,425.5348049496751,12,2751.164318544551,0
2861.2730746734705,5,0,2,0,1323,878.1212823247829,17,2739.896021104507,0
1958.6448561863972,0,1,0,0,466,913.2183193746303,12,1772.0213040157296,0
2004.766653377871,3,2,0,0,560,665.8017359255358,13,3002.7152971164223,0
331.19107296095837,15,3,0,0,1389,466.7494645119849,11,1541.137707111185,0
2310.4099980467768,16,3,2,0,2701,224.3841875998082,17,2225.0822165173417,0
498.6221460633729,11,2,3,0,972,900.3953968729317,10,2025.1859907459257,0
1611.6589832092645,16,6,0,0,582,633.7369328784099,15,785.5752568116753,0
103.93504542635054,1,0,2,0,32,696.4252113761465,13,922.418466418905,0
1001.2468147178122,23,0,3,0,672,309.6441236863584,17,1356.1296413600105,0
1601.884411326715,15,6,0,0,760,910.7064332621692,27,3224.2002917609393,1
2207.3389481034255,12,3,2,0,1129,627.373842626816,4,2687.9401415326865,0
4660.1215813842855,21,2,2,0,3,514.6294899305301,10,3175.646652152969,0
1236.6302695707939,16,1,3,0,2606,391.0823228213834,20,3111.2237653206203,0
1963.1064937636636,10,6,1,0,459,504.97736926990154,4,536.1178537568557,0
4990.44495362931,2,4,1,0,2224,833.8316714601548,8,4878.4820929727375,0
3909.2202068450824,15,0,3,0,411,711.4143891062316,4,1337.5549385156821,0
1938.4720627980246,11,6,1,0,1516,918.0353909240639,20,3690.5950809366846,0
1457.4073960083665,3,6,1,0,3502,738.1568400359885,17,611.589317992216,0
3783.42801617382,18,1,1,0,1907,966.8536832242661,9,2156.1450597397366,0
1495.3410016651164,12,6,3,0,3475,594.4206507816613,12,3322.852773553859,0
333.4684602760448,14,6,0,0,3458,643.4474596351685,10,4843.071296104156,0
3763.8692262504333,7,0,1,0,2935,689.556590676687,17,3140.8794488224357,0
2848.5979708279274,10,1,1,0,458,437.512952036068,10,4917.751831918435,0
3521.102620887428,5,0,1,0,1799,301.8161631626069,7,3741.9965724638023,0
3685.104552734394,5,5,0,0,1780,741.440308846987,18,647.3500700777773,0
9063.09589841195,15,5,3,0,2494,298.02199653949174,11,5816.0432223294065,1
4491.242135939836,0,1,1,0,307,304.83768205303005,17,2808.870933925022,0
7822.316447002684,8,5,0,1,30,563.1364681923068,10,9097.517192963687,1
8131.97807897271,0,4,2,1,16,711.8074382645464,4,170.30380583178845,1
2481.459230241381,2,0,0,0,158,460.38185047997587,6,3654.8883804617526,0
3124.6812847804267,21,4,1,0,229,237.57718119670992,3,4382.993849147373,0
2796.35264149027,10,3,2,0,1917,277.7259657840055,5,79.14366543106732,0
1730.1893373997839,17,2,2,0,3202,807.6587041543631,4,2182.227093375858,0
4536.953494448911,18,5,2,0,165,606.521016847459,16,741.1390803885504,0
2889.0252015317806,1,0,2,1,1239,933.3391990665777,11,4654.306195607,0
148.7701285755857,2,1,2,0,2935,339.31843943280546,11,4613.672198838296,0
3371.315288383919,16,3,1,0,2802,976.6104149040627,7,2755.4749523916735,0
3664.5019369382953,6,0,0,0,2865,572.7866692249038,9,3701.971275235653,0
106.2195722655,6,2,1,0,3465,152.8038738010575,17,4532.236594774546,0
3748.874725708348,19,6,1,0,2382,999.951952517293,7,138.43023197964655,0
398.8156504258601,4,3,3,0,2089,314.5199447858508,0,3870.73798282712,0
964.6479211637653,6,3,0,0,3404,221.54495017213264,16,3538.0991577691393,0
